Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
carbon-fiber-watch,Carbon Fiber Watch,"<p>Lightweight carbon fiber watch with modern design and exceptional durability.</p>",CarbonTime,Accessories,Watch,"carbon fiber,lightweight,modern,durable",TRUE,Color,Black,,,,WATCH016,85,shopify,20,deny,manual,149.99,189.99,TRUE,TRUE,1234567890138,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Carbon Fiber Watch,FALSE,Carbon Fiber Watch - CarbonTime,Lightweight carbon fiber watch with modern design,Apparel & Accessories > Jewelry > Watches,unisex,adult,CT016,Modern Watches,black,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,85.00,149.99,189.99,active
moon-phase-watch,Moon Phase Watch,"<p>Sophisticated watch featuring moon phase complication and elegant design.</p>",LunarTime,Accessories,Watch,"moon phase,sophisticated,elegant,complication",TRUE,Color,Blue,,,,WATCH017,145,shopify,10,deny,manual,399.99,499.99,TRUE,TRUE,1234567890139,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Moon Phase Watch,FALSE,Moon Phase Watch - LunarTime,Sophisticated watch with moon phase complication,Apparel & Accessories > Jewelry > Watches,unisex,adult,LT017,Luxury Watches,blue,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,240.00,399.99,499.99,active
skeleton-mechanical-watch,Skeleton Mechanical Watch,"<p>Fascinating skeleton watch revealing the intricate mechanical movement inside.</p>",MechTime,Accessories,Watch,"skeleton,mechanical,transparent,movement",TRUE,Color,Silver,,,,WATCH018,155,shopify,15,deny,manual,279.99,349.99,TRUE,TRUE,1234567890140,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Skeleton Mechanical Watch,FALSE,Skeleton Mechanical Watch - MechTime,Skeleton watch revealing mechanical movement,Apparel & Accessories > Jewelry > Watches,unisex,adult,MT018,Mechanical Watches,silver,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,165.00,279.99,349.99,active
titanium-ultra-light-watch,Titanium Ultra Light Watch,"<p>Ultra-lightweight titanium watch with exceptional strength and hypoallergenic properties.</p>",TitanTime,Accessories,Watch,"titanium,lightweight,strong,hypoallergenic",TRUE,Color,Gray,,,,WATCH019,70,shopify,25,deny,manual,199.99,249.99,TRUE,TRUE,1234567890141,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Titanium Ultra Light Watch,FALSE,Titanium Ultra Light Watch - TitanTime,Ultra-lightweight titanium watch,Apparel & Accessories > Jewelry > Watches,unisex,adult,TT019,Modern Watches,gray,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,115.00,199.99,249.99,active
ceramic-white-watch,Ceramic White Watch,"<p>Scratch-resistant ceramic watch with pure white finish and modern minimalist design.</p>",CeramicTime,Accessories,Watch,"ceramic,white,scratch resistant,minimalist",TRUE,Color,White,,,,WATCH020,95,shopify,30,deny,manual,129.99,159.99,TRUE,TRUE,1234567890142,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Ceramic White Watch,FALSE,Ceramic White Watch - CeramicTime,Scratch-resistant ceramic watch in white,Apparel & Accessories > Jewelry > Watches,unisex,adult,CT020,Modern Watches,white,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,75.00,129.99,159.99,active
racing-chronograph-watch,Racing Chronograph Watch,"<p>High-performance racing chronograph with tachymeter scale and sporty design.</p>",RaceTime,Accessories,Watch,"racing,chronograph,tachymeter,sporty",TRUE,Color,Red,,,,WATCH021,165,shopify,18,deny,manual,169.99,199.99,TRUE,TRUE,1234567890143,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Racing Chronograph Watch,FALSE,Racing Chronograph Watch - RaceTime,High-performance racing chronograph with tachymeter,Apparel & Accessories > Jewelry > Watches,unisex,adult,RT021,Racing Watches,red,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,95.00,169.99,199.99,active
field-military-watch,Field Military Watch,"<p>Rugged field watch designed for military use with luminous hands and durable construction.</p>",FieldTime,Accessories,Watch,"field,military,rugged,luminous",TRUE,Color,Olive,,,,WATCH022,135,shopify,22,deny,manual,109.99,139.99,TRUE,TRUE,1234567890144,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Field Military Watch,FALSE,Field Military Watch - FieldTime,Rugged field watch for military use,Apparel & Accessories > Jewelry > Watches,unisex,adult,FT022,Military Watches,olive,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,65.00,109.99,139.99,active
dress-formal-watch,Dress Formal Watch,"<p>Elegant dress watch perfect for formal occasions with slim profile and classic design.</p>",DressTime,Accessories,Watch,"dress,formal,elegant,slim",TRUE,Color,Black,,,,WATCH023,100,shopify,28,deny,manual,139.99,179.99,TRUE,TRUE,1234567890145,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Dress Formal Watch,FALSE,Dress Formal Watch - DressTime,Elegant dress watch for formal occasions,Apparel & Accessories > Jewelry > Watches,unisex,adult,DT023,Formal Watches,black,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,80.00,139.99,179.99,active
gmt-world-timer-watch,GMT World Timer Watch,"<p>GMT watch with world time function and rotating bezel for tracking multiple time zones.</p>",WorldTime,Accessories,Watch,"gmt,world timer,time zones,travel",TRUE,Color,Blue,,,,WATCH024,175,shopify,16,deny,manual,229.99,279.99,TRUE,TRUE,1234567890146,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,GMT World Timer Watch,FALSE,GMT World Timer Watch - WorldTime,GMT watch with world time function,Apparel & Accessories > Jewelry > Watches,unisex,adult,WT024,Travel Watches,blue,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,135.00,229.99,279.99,active
automatic-wind-watch,Automatic Wind Watch,"<p>Self-winding automatic watch with transparent case back showing the mechanical movement.</p>",AutoTime,Accessories,Watch,"automatic,self-winding,mechanical,transparent",TRUE,Color,Silver,,,,WATCH025,140,shopify,20,deny,manual,189.99,229.99,TRUE,TRUE,1234567890147,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Automatic Wind Watch,FALSE,Automatic Wind Watch - AutoTime,Self-winding automatic watch with transparent back,Apparel & Accessories > Jewelry > Watches,unisex,adult,AT025,Automatic Watches,silver,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,110.00,189.99,229.99,active
marble-stone-watch,Marble Stone Watch,"<p>Unique watch with natural marble stone dial and genuine leather strap.</p>",StoneTime,Accessories,Watch,"marble,stone,natural,unique",TRUE,Color,White,,,,WATCH026,120,shopify,12,deny,manual,159.99,199.99,TRUE,TRUE,1234567890148,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Marble Stone Watch,FALSE,Marble Stone Watch - StoneTime,Unique watch with natural marble stone dial,Apparel & Accessories > Jewelry > Watches,unisex,adult,ST026,Unique Watches,white,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,90.00,159.99,199.99,active
perpetual-calendar-watch,Perpetual Calendar Watch,"<p>Sophisticated perpetual calendar watch that automatically adjusts for leap years.</p>",CalendarTime,Accessories,Watch,"perpetual,calendar,leap year,sophisticated",TRUE,Color,Gold,,,,WATCH027,180,shopify,8,deny,manual,499.99,599.99,TRUE,TRUE,1234567890149,https://images.unsplash.com/photo-1434056886845-dac89ffe9b56?w=500,1,Perpetual Calendar Watch,FALSE,Perpetual Calendar Watch - CalendarTime,Sophisticated perpetual calendar watch,Apparel & Accessories > Jewelry > Watches,unisex,adult,CT027,Luxury Watches,gold,new,FALSE,,,,,https://images.unsplash.com/photo-1434056886845-dac89ffe9b56?w=500,g,0,300.00,499.99,599.99,active
solar-powered-watch,Solar Powered Watch,"<p>Eco-friendly solar-powered watch that charges from any light source.</p>",SolarTime,Accessories,Watch,"solar,eco-friendly,rechargeable,light",TRUE,Color,Black,,,,WATCH028,105,shopify,35,deny,manual,89.99,119.99,TRUE,TRUE,1234567890150,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Solar Powered Watch,FALSE,Solar Powered Watch - SolarTime,Eco-friendly solar-powered watch,Apparel & Accessories > Jewelry > Watches,unisex,adult,ST028,Eco Watches,black,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,50.00,89.99,119.99,active
tourbillon-luxury-watch,Tourbillon Luxury Watch,"<p>Ultra-precise tourbillon watch with exposed escapement and exceptional craftsmanship.</p>",TourbillonTime,Accessories,Watch,"tourbillon,luxury,precise,craftsmanship",TRUE,Color,Platinum,,,,WATCH029,220,shopify,2,deny,manual,2999.99,3999.99,TRUE,TRUE,1234567890151,https://images.unsplash.com/photo-1434056886845-dac89ffe9b56?w=500,1,Tourbillon Luxury Watch,FALSE,Tourbillon Luxury Watch - TourbillonTime,Ultra-precise tourbillon watch with exposed escapement,Apparel & Accessories > Jewelry > Watches,unisex,adult,TT029,Luxury Watches,platinum,new,FALSE,,,,,https://images.unsplash.com/photo-1434056886845-dac89ffe9b56?w=500,g,0,1800.00,2999.99,3999.99,active
dual-time-zone-watch,Dual Time Zone Watch,"<p>Convenient dual time zone watch perfect for frequent travelers and business professionals.</p>",DualTime,Accessories,Watch,"dual time,travel,business,professional",TRUE,Color,Silver,,,,WATCH030,150,shopify,24,deny,manual,179.99,219.99,TRUE,TRUE,1234567890152,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Dual Time Zone Watch,FALSE,Dual Time Zone Watch - DualTime,Convenient dual time zone watch for travelers,Apparel & Accessories > Jewelry > Watches,unisex,adult,DT030,Travel Watches,silver,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,105.00,179.99,219.99,active
retro-digital-watch,Retro Digital Watch,"<p>Nostalgic retro digital watch with LED display and vintage 80s styling.</p>",RetroTime,Accessories,Watch,"retro,digital,led,vintage",TRUE,Color,Black,,,,WATCH031,80,shopify,30,deny,manual,49.99,69.99,TRUE,TRUE,1234567890153,https://images.unsplash.com/photo-1524805444758-089113d48a6d?w=500,1,Retro Digital Watch,FALSE,Retro Digital Watch - RetroTime,Nostalgic retro digital watch with LED display,Apparel & Accessories > Jewelry > Watches,unisex,adult,RT031,Retro Watches,black,new,FALSE,,,,,https://images.unsplash.com/photo-1524805444758-089113d48a6d?w=500,g,0,30.00,49.99,69.99,active
rubber-sport-watch,Rubber Sport Watch,"<p>Flexible rubber sport watch with comfortable strap and water resistance.</p>",FlexTime,Accessories,Watch,"rubber,sport,flexible,waterproof",TRUE,Color,Blue,,,,WATCH032,70,shopify,40,deny,manual,39.99,54.99,TRUE,TRUE,1234567890154,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Rubber Sport Watch,FALSE,Rubber Sport Watch - FlexTime,Flexible rubber sport watch with comfortable strap,Apparel & Accessories > Jewelry > Watches,unisex,adult,FT032,Sports Watches,blue,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,25.00,39.99,54.99,active
pearl-dial-watch,Pearl Dial Watch,"<p>Elegant watch with mother-of-pearl dial and diamond hour markers.</p>",PearlTime,Accessories,Watch,"pearl,diamond,elegant,luxury",TRUE,Color,White,,,,WATCH033,115,shopify,15,deny,manual,349.99,449.99,TRUE,TRUE,1234567890155,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Pearl Dial Watch,FALSE,Pearl Dial Watch - PearlTime,Elegant watch with mother-of-pearl dial and diamonds,Apparel & Accessories > Jewelry > Watches,unisex,adult,PT033,Luxury Watches,white,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,210.00,349.99,449.99,active
alarm-clock-watch,Alarm Clock Watch,"<p>Practical watch with built-in alarm function and large easy-to-read display.</p>",AlarmTime,Accessories,Watch,"alarm,clock,practical,large display",TRUE,Color,Black,,,,WATCH034,90,shopify,25,deny,manual,69.99,89.99,TRUE,TRUE,1234567890156,https://images.unsplash.com/photo-1524805444758-089113d48a6d?w=500,1,Alarm Clock Watch,FALSE,Alarm Clock Watch - AlarmTime,Practical watch with built-in alarm function,Apparel & Accessories > Jewelry > Watches,unisex,adult,AT034,Digital Watches,black,new,FALSE,,,,,https://images.unsplash.com/photo-1524805444758-089113d48a6d?w=500,g,0,40.00,69.99,89.99,active
crystal-studded-watch,Crystal Studded Watch,"<p>Sparkling watch with crystal studs and glamorous design for special occasions.</p>",CrystalTime,Accessories,Watch,"crystal,sparkling,glamorous,special",TRUE,Color,Silver,,,,WATCH035,125,shopify,18,deny,manual,199.99,249.99,TRUE,TRUE,1234567890157,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Crystal Studded Watch,FALSE,Crystal Studded Watch - CrystalTime,Sparkling watch with crystal studs and glamorous design,Apparel & Accessories > Jewelry > Watches,unisex,adult,CT035,Fashion Watches,silver,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,115.00,199.99,249.99,active
bluetooth-smart-watch,Bluetooth Smart Watch,"<p>Connected smartwatch with Bluetooth functionality and smartphone notifications.</p>",ConnectTime,Accessories,Watch,"bluetooth,smart,connected,notifications",TRUE,Color,Black,,,,WATCH036,95,shopify,35,deny,manual,149.99,189.99,TRUE,TRUE,1234567890158,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Bluetooth Smart Watch,FALSE,Bluetooth Smart Watch - ConnectTime,Connected smartwatch with Bluetooth functionality,Apparel & Accessories > Jewelry > Watches,unisex,adult,CT036,Smart Watches,black,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,85.00,149.99,189.99,active
leather-brown-watch,Leather Brown Watch,"<p>Classic brown leather watch with traditional styling and comfortable fit.</p>",LeatherTime,Accessories,Watch,"leather,brown,classic,traditional",TRUE,Color,Brown,,,,WATCH037,110,shopify,28,deny,manual,79.99,99.99,TRUE,TRUE,1234567890159,https://images.unsplash.com/photo-1523170335258-f5c6a6f1c0c1?w=500,1,Leather Brown Watch,FALSE,Leather Brown Watch - LeatherTime,Classic brown leather watch with traditional styling,Apparel & Accessories > Jewelry > Watches,unisex,adult,LT037,Classic Watches,brown,new,FALSE,,,,,https://images.unsplash.com/photo-1523170335258-f5c6a6f1c0c1?w=500,g,0,45.00,79.99,99.99,active
heart-rate-monitor-watch,Heart Rate Monitor Watch,"<p>Fitness watch with built-in heart rate monitor and activity tracking features.</p>",FitnessTime,Accessories,Watch,"heart rate,fitness,monitor,activity",TRUE,Color,Red,,,,WATCH038,85,shopify,32,deny,manual,119.99,149.99,TRUE,TRUE,1234567890160,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Heart Rate Monitor Watch,FALSE,Heart Rate Monitor Watch - FitnessTime,Fitness watch with built-in heart rate monitor,Apparel & Accessories > Jewelry > Watches,unisex,adult,FT038,Fitness Watches,red,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,70.00,119.99,149.99,active
golden-elegant-watch,Golden Elegant Watch,"<p>Sophisticated golden watch with elegant design and premium materials.</p>",GoldenTime,Accessories,Watch,"golden,elegant,sophisticated,premium",TRUE,Color,Gold,,,,WATCH039,135,shopify,20,deny,manual,229.99,279.99,TRUE,TRUE,1234567890161,https://images.unsplash.com/photo-1434056886845-dac89ffe9b56?w=500,1,Golden Elegant Watch,FALSE,Golden Elegant Watch - GoldenTime,Sophisticated golden watch with elegant design,Apparel & Accessories > Jewelry > Watches,unisex,adult,GT039,Luxury Watches,gold,new,FALSE,,,,,https://images.unsplash.com/photo-1434056886845-dac89ffe9b56?w=500,g,0,135.00,229.99,279.99,active
